EnsemblID	Chromosome	HGNC	st	en
ENSG00000141194	17	OR4D1	56232494	56233517
ENSG00000229590	17	MSX2P1	56234389	56235161
ENSG00000255713	17	OR4D2	56247017	56247940
ENSG00000121053	17	EPX	56270098	56282535
ENSG00000011143	17	MKS1	56282803	56296966
ENSG00000167419	17	LPO	56295909	56345879
ENSG00000005381	17	MPO	56347217	56358296
ENSG00000005379	17	BZRAP1	56378592	56406152
ENSG00000265148	17	BZRAP1-AS1	56402811	56493127
ENSG00000265206	17	MIR142	56408245	56409869
ENSG00000264399	17	MIR4736	56413337	56413383
ENSG00000213246	17	SUPT4H1	56422539	56430454
ENSG00000108375	17	RNF43	56429861	56494956
ENSG00000176160	17	HSF5	56497528	56565745
ENSG00000108389	17	MTMR4	56566898	56595266
ENSG00000108387	17	SEPT4	56597611	56618179
ENSG00000181013	17	C17orf47	56618948	56621729
ENSG00000121101	17	TEX14	56634039	56769416
ENSG00000202077	17	RNU1-60P	56736510	56736666
ENSG00000199426	17	RNU1-108P	56743898	56744058
ENSG00000206917	17	RNU1-52P	56754935	56755098
ENSG00000200997	17	RNU1-85P	56756888	56757051
ENSG00000108384	17	RAD51C	56769934	56811703
ENSG00000175175	17	PPM1E	56833230	57058983
ENSG00000251865	17	RNU6-518P	56913260	56913355
ENSG00000108395	17	TRIM37	57059999	57184282
ENSG00000263558	17	RN7SL716P	57136587	57136850
ENSG00000182628	17	SKA2	57187312	57232630
ENSG00000252212	17	RNU2-58P	57206637	57206819
ENSG00000211514	17	MIR454	57215119	57215233
ENSG00000207996	17	MIR301A	57228497	57228582
ENSG00000068489	17	PRR11	57232860	57282066
ENSG00000167447	17	SMG8	57286761	57292608
ENSG00000153982	17	GDPD1	57297828	57353328
ENSG00000271063	17	SNRPGP17	57358491	57358704
ENSG00000175155	17	YPEL2	57409050	57479090
ENSG00000263857	17	MIR4729	57443444	57443515
ENSG00000200889	17	RNU4-13P	57614720	57614860
ENSG00000108406	17	DHX40	57642886	57685706
ENSG00000141367	17	CLTC	57697219	57773671
ENSG00000141378	17	PTRH2	57751997	57784987
ENSG00000062716	17	VMP1	57784553	57919616
ENSG00000199004	17	MIR21	57918627	57918698
ENSG00000201524	17	RNU6-450P	57924799	57924905
ENSG00000108423	17	TUBD1	57936851	57970304
ENSG00000270264	17	NDUFB8P2	57962376	57962913
ENSG00000108443	17	RPS6KB1	57970447	58027925
ENSG00000189050	17	RNFT1	58029601	58042122
ENSG00000267104	17	TBC1D3P1-DHX40P1	58039724	58096413
ENSG00000266992	17	DHX40P1	58053370	58079745
ENSG00000238283	17	TBC1D3P1	58085798	58094859
ENSG00000264049	17	MIR4737	58120386	58120466
ENSG00000068097	17	HEATR6	58120555	58156292
ENSG00000167434	17	CA4	58227297	58248260
ENSG00000266960	17	FAM106DP	58250683	58251183
ENSG00000170832	17	USP32	58256455	58499831
ENSG00000252577	17	SCARNA20	58308877	58309007
ENSG00000141371	17	C17orf64	58469790	58508782
ENSG00000213228	17	RPL12P38	58511039	58513357
ENSG00000062725	17	APPBP2	58520520	58603580
ENSG00000170836	17	PPM1D	58677544	58741849
ENSG00000200013	17	RNU6-623P	58739694	58739798
ENSG00000141376	17	BCAS3	58754814	59470199
ENSG00000239932	17	RN7SL606P	58773674	58773964
ENSG00000267083	17	KRT18P61	58887526	58888823
ENSG00000254114	17	HMGN1P28	58928743	58929106
ENSG00000264322	17	RN7SL448P	58977252	58977544
ENSG00000121068	17	TBX2	59477257	59486827
ENSG00000187013	17	C17orf82	59489112	59490641
ENSG00000121075	17	TBX4	59529765	59562471
ENSG00000253506	17	NACA2	59667794	59668563
ENSG00000136492	17	BRIP1	59758627	59940882
ENSG00000108506	17	INTS2	59942731	60005377
ENSG00000108510	17	MED13	60019966	60142643
ENSG00000242398	17	RN7SL800P	60083100	60083348
ENSG00000266066	17	POLRMTP1	60214333	60218000
ENSG00000188755	17	TBC1D3P2	60342066	60353016
ENSG00000172421	17	EFCAB3	60447579	60493837
ENSG00000251981	17	RNU7-52P	60460465	60460527
ENSG00000239527	17	RPS23P7	60474758	60475503
ENSG00000087995	17	METTL2A	60501228	60527454
ENSG00000146872	17	TLK2	60536019	60692842
ENSG00000011028	17	MRC2	60704762	60770958
ENSG00000199697	17	RNU6-446P	60761266	60761371
ENSG00000173838	17	MARCH10	60778675	60885705
ENSG00000264907	17	SLMO2P3	60918462	60919006
ENSG00000207552	17	MIR633	61021576	61021673
ENSG00000170921	17	TANC2	61086917	61505060
ENSG00000008283	17	CYB561	61509665	61523739
ENSG00000159640	17	ACE	61554422	61599205
ENSG00000224353	17	ACE3P	61584417	61597167
ENSG00000173826	17	KCNH6	61600695	61626338
ENSG00000136485	17	DCAF7	61627822	61671639
ENSG00000200560	17	RNU6-288P	61650603	61650706
ENSG00000136463	17	TACO1	61678231	61685725
ENSG00000198909	17	MAP3K3	61699775	61773663
ENSG00000136490	17	LIMD2	61773262	61778532
ENSG00000266173	17	STRADA	61780192	61819330
ENSG00000108588	17	CCDC47	61822610	61853711
ENSG00000198231	17	DDX42	61850963	61896677
ENSG00000108592	17	FTSJ3	61896793	61907372
ENSG00000087191	17	PSMC5	61904512	61909379
ENSG00000108604	17	SMARCD2	61909444	61920425
ENSG00000264756	17	RN7SL805P	61917343	61917644
ENSG00000240280	17	TCAM1P	61926652	61941739
ENSG00000213218	17	CSH2	61949372	61951126
ENSG00000136487	17	GH2	61957578	61959295
ENSG00000136488	17	CSH1	61972275	61974021
ENSG00000204414	17	CSHL1	61986957	61996198
ENSG00000259384	17	GH1	61994560	61996179
ENSG00000007312	17	CD79B	62006100	62009714
ENSG00000007314	17	SCN4A	62015914	62050278
ENSG00000224383	17	C17orf72	62075711	62081664
ENSG00000108622	17	ICAM2	62079954	62097994
ENSG00000178607	17	ERN1	62116502	62208179
ENSG00000266402	17	SNORA76	62223330	62223836
ENSG00000199753	17	SNORD104	62223443	62223512
ENSG00000136478	17	TEX2	62224587	62340661
ENSG00000256358	17	RPL31P57	62385676	62386050
ENSG00000271605	17	MILR1	62461569	62464760
ENSG00000256525	17	POLG2	62473902	62493154
ENSG00000108654	17	DDX5	62495734	62504317
ENSG00000265695	17	MIR3064	62496891	62496957
ENSG00000266241	17	MIR5047	62497332	62497431
ENSG00000258890	17	CEP95	62502706	62538579
ENSG00000108854	17	SMURF2	62538413	62658186
ENSG00000270714	17	MINOS1P2	62743382	62743610
ENSG00000214176	17	PLEKHM1P	62775377	62833272
ENSG00000263804	17	RN7SL409P	62813308	62813597
ENSG00000252242	17	RNU7-115P	62821883	62821937
ENSG00000176809	17	LRRC37A3	62850430	62915598
ENSG00000264840	17	RN7SL404P	62867622	62867902
ENSG00000232457	17	SLC16A6P1	62936720	62952664
ENSG00000214174	17	AMZ2P1	62962668	62971694
ENSG00000120063	17	GNA13	63006833	63052957
ENSG00000108370	17	RGS9	63133549	63223821
ENSG00000168646	17	AXIN2	63524681	63557765
ENSG00000154240	17	CEP112	63631656	64188202
ENSG00000266707	17	PSMD7P1	64193811	64194356
ENSG00000091583	17	APOH	64208151	64252643
ENSG00000252653	17	RNA5SP444	64263861	64263966
ENSG00000154229	17	PRKCA	64298754	64806861
ENSG00000244044	17	RN7SL735P	64360147	64360436
ENSG00000252685	17	RNU6-928P	64634389	64634492
ENSG00000251698	17	RNA5SP445	64635387	64635501
ENSG00000207943	17	MIR634	64783190	64783286
ENSG00000075429	17	CACNG5	64831235	64881603
ENSG00000251764	17	RNA5SP446	64891608	64891689
ENSG00000075461	17	CACNG4	64961026	65029514
ENSG00000108878	17	CACNG1	65040706	65052909
ENSG00000198265	17	HELZ	65066554	65242105
ENSG00000213180	17	RPL36AP48	65220844	65221157
ENSG00000200619	17	RNA5SP447	65264226	65264344
ENSG00000197170	17	PSMD12	65334032	65362743
ENSG00000154217	17	PITPNC1	65373575	65693372
ENSG00000244610	17	RN7SL756P	65453141	65453406
ENSG00000207688	17	MIR548AA2	65467605	65467701
ENSG00000207688	17	MIR548D2	65467605	65467701
ENSG00000130935	17	NOL11	65713949	65740647
ENSG00000200394	17	SNORA38B	65736785	65736915
ENSG00000213179	17	RPL17P41	65780869	65781409
ENSG00000171634	17	BPTF	65821640	65980494
ENSG00000265052	17	RN7SL622P	65973814	65974084
ENSG00000186665	17	C17orf58	65987217	65989765
ENSG00000182481	17	KPNA2	66031635	66042958
ENSG00000237854	17	LINC00674	66098049	66111659
ENSG00000267023	17	LRRC37A16P	66121918	66148609
ENSG00000267352	17	SH3GL1P3	66130816	66131745
ENSG00000196704	17	AMZ2	66243715	66253297
ENSG00000141337	17	ARSG	66255323	66418872
ENSG00000108932	17	SLC16A6	66263167	66287408
ENSG00000070540	17	WIPI1	66417089	66453654
ENSG00000207561	17	MIR635	66420592	66420689
ENSG00000108946	17	PRKAR1A	66507921	66547460
ENSG00000108950	17	FAM20A	66531254	66597530
ENSG00000141338	17	ABCA8	66863433	66951533
ENSG00000154258	17	ABCA9	66970629	67057205
ENSG00000231749	17	ABCA9-AS1	67000855	67014464
ENSG00000154262	17	ABCA6	67074843	67138029
ENSG00000265331	17	MIR4524A	67095683	67095797
ENSG00000265331	17	MIR4524B	67095683	67095797
ENSG00000154263	17	ABCA10	67143355	67240987
ENSG00000154265	17	ABCA5	67240452	67323385
ENSG00000267203	17	SNRPGP4	67314874	67315102
ENSG00000108984	17	MAP2K6	67410839	67539472
ENSG00000267603	17	LINC01028	68047418	68064236
ENSG00000153822	17	KCNJ16	68049570	68131749
ENSG00000267365	17	KCNJ2-AS1	68163102	68165543
ENSG00000123700	17	KCNJ2	68164814	68176189
ENSG00000267170	17	CALM2P1	68237465	68237902
ENSG00000260785	17	CASC17	69093916	69198318
ENSG00000238759	17	RNU7-155P	69294297	69294359
ENSG00000222563	17	RNU6-305P	69307309	69307383
ENSG00000256124	17	LINC01152	70026432	70034889
ENSG00000234899	17	SOX9-AS1	70033455	70217977
ENSG00000125398	17	SOX9	70117161	70122561
ENSG00000227036	17	LINC00511	70319264	70636611
ENSG00000243514	17	RPL32P33	70623370	70623763
ENSG00000133195	17	SLC39A11	70642088	71088851
ENSG00000200783	17	RN7SKP180	70659962	70660291
ENSG00000265469	17	POLR3KP2	71159174	71159498
ENSG00000180616	17	SSTR2	71161151	71167185
ENSG00000166685	17	COG1	71189129	71204646
ENSG00000133193	17	FAM104A	71203492	71232892
ENSG00000141219	17	C17orf80	71228372	71245091
ENSG00000187959	17	CPSF4L	71244588	71258491
ENSG00000179604	17	CDC42EP4	71279763	71308314
ENSG00000069188	17	SDK2	71330523	71640228
ENSG00000177338	17	LINC00469	71746469	71824659
ENSG00000172809	17	RPL38	72199721	72206794
ENSG00000141540	17	TTYH2	72209653	72258155
ENSG00000171595	17	DNAI2	72270386	72311023
ENSG00000196169	17	KIF19	72322349	72351959
ENSG00000204347	17	BTBD17	72352555	72358085
ENSG00000257008	17	GPR142	72363546	72368761
ENSG00000200021	17	RNA5SP448	72413733	72413843
ENSG00000170412	17	GPRC5C	72420990	72447792
ENSG00000167851	17	CD300A	72462555	72480933
ENSG00000178789	17	CD300LB	72517313	72527613
ENSG00000167850	17	CD300C	72537247	72542282
ENSG00000204345	17	CD300LD	72575504	72588422
ENSG00000182352	17	C17orf77	72580818	72590348
ENSG00000186407	17	CD300E	72606026	72619897
ENSG00000172794	17	RAB37	72666717	72743474
ENSG00000186074	17	CD300LF	72690452	72709117
ENSG00000266036	17	MIR3615	72743458	72745051
ENSG00000264624	17	MIR3615	72744752	72744838
ENSG00000109062	17	SLC9A3R1	72744791	72765492
ENSG00000109065	17	NAT9	72766686	72772506
ENSG00000109066	17	TMEM104	72772622	72835918
ENSG00000161509	17	GRIN2C	72838162	72857627
ENSG00000161513	17	FDXR	72858619	72869156
ENSG00000172782	17	FADS6	72873428	72889708
ENSG00000182040	17	USH1G	72912176	72919351
ENSG00000183034	17	OTOP2	72920370	72930007
ENSG00000182938	17	OTOP3	72931814	72946087
ENSG00000167861	17	HID1	72946838	72969261
ENSG00000109089	17	CDR2L	72983727	73001895
ENSG00000167862	17	ICT1	73008765	73017356
ENSG00000252545	17	RNU6-362P	73027192	73027281
ENSG00000180901	17	KCTD2	73028670	73061984
ENSG00000167863	17	ATP5H	73034958	73043080
ENSG00000239607	17	RN7SL573P	73037830	73038102
ENSG00000170190	17	SLC16A5	73083822	73102257
ENSG00000125449	17	ARMC7	73106047	73126360
ENSG00000125458	17	NT5C	73126320	73127890
ENSG00000189159	17	HN1	73131343	73164376
ENSG00000188612	17	SUMO2	73163408	73179078
ENSG00000125450	17	NUP85	73201754	73231853
ENSG00000125447	17	GGA3	73232694	73258444
ENSG00000125445	17	MRPS7	73257755	73262454
ENSG00000125457	17	MIF4GD	73262309	73267308
ENSG00000125454	17	SLC25A19	73269073	73285591
ENSG00000177885	17	GRB2	73314157	73401790
ENSG00000264511	17	MIR3678	73402150	73402243
ENSG00000223217	17	RNU6-938P	73405167	73405269
ENSG00000177728	17	KIAA0195	73437240	73496171
ENSG00000177303	17	CASKIN2	73496342	73511664
ENSG00000182173	17	TSEN54	73512141	73520820
ENSG00000073350	17	LLGL2	73521161	73571289
ENSG00000266714	17	MYO15B	73584139	73622929
ENSG00000108469	17	RECQL5	73622925	73663269
ENSG00000204323	17	SMIM5	73629514	73637484
ENSG00000259120	17	SMIM6	73642323	73644057
ENSG00000161526	17	SAP30BP	73663196	73704142
ENSG00000132470	17	ITGB4	73717408	73753899
ENSG00000108479	17	GALK1	73747675	73761792
ENSG00000132475	17	H3F3B	73772515	73781974
ENSG00000263565	17	MIR4738	73780602	73780688
ENSG00000132478	17	UNK	73780681	73821886
ENSG00000092929	17	UNC13D	73823306	73840798
ENSG00000132471	17	WBP2	73841780	73852588
ENSG00000132481	17	TRIM47	73870242	73874656
ENSG00000141569	17	TRIM65	73876416	73893084
ENSG00000204316	17	MRPL38	73894724	73905899
ENSG00000188878	17	FBF1	73905655	73937221
ENSG00000161533	17	ACOX1	73937588	73975515
ENSG00000257949	17	TEN1	73975301	73996667
ENSG00000261408	17	TEN1-CDK3	73975312	74002080
ENSG00000250506	17	CDK3	73996987	74002080
ENSG00000167880	17	EVPL	74000583	74023533
ENSG00000167881	17	SRP68	74035184	74068734
ENSG00000186919	17	ZACN	74068042	74079747
ENSG00000182687	17	GALR2	74070875	74073622
ENSG00000182473	17	EXOC7	74077087	74117657
ENSG00000129654	17	FOXJ1	74132414	74137380
ENSG00000267128	17	RNF157-AS1	74136637	74150731
ENSG00000141576	17	RNF157	74138534	74236454
ENSG00000267376	17	ATP5LP6	74198725	74198877
ENSG00000228218	17	ATF4P3	74221832	74222887
ENSG00000185262	17	UBALD2	74261283	74267375
ENSG00000129646	17	QRICH2	74270130	74303761
ENSG00000161542	17	PRPSAP1	74305567	74380602
ENSG00000207169	17	RNU6-24P	74333397	74333503
ENSG00000176170	17	SPHK1	74372665	74383941
ENSG00000175931	17	UBE2O	74385532	74449288
ENSG00000242931	17	RPL7P49	74426499	74427206
ENSG00000129673	17	AANAT	74449433	74466199
ENSG00000129667	17	RHBDF2	74466973	74497872
ENSG00000161544	17	CYGB	74523438	74547257
ENSG00000214140	17	PRCD	74523668	74549660
ENSG00000163597	17	SNHG16	74553848	74561430
ENSG00000199961	17	SNORD1B	74557191	74557274
ENSG00000070731	17	ST6GALNAC2	74559792	74583038
ENSG00000070526	17	ST6GALNAC1	74620843	74639920
ENSG00000199735	17	RNU6-227P	74652402	74652504
ENSG00000182534	17	MXRA7	74668633	74707098
ENSG00000070495	17	JMJD6	74708919	74722866
ENSG00000181038	17	METTL23	74722912	74730018
ENSG00000161547	17	SRSF2	74730197	74733456
ENSG00000092931	17	MFSD11	74731947	74777531
ENSG00000207556	17	MIR636	74732532	74732630
ENSG00000200257	17	RNU6-97P	74748994	74749097
ENSG00000267535	17	LINC00868	74846258	74857918
ENSG00000167889	17	MGAT5B	74864538	74946475
ENSG00000129657	17	SEC14L1	75082798	75213179
ENSG00000234912	17	LINC00338	75082798	75091068
ENSG00000222808	17	RNU4-47P	75148643	75148756
ENSG00000262870	17	CYCSP40	75195032	75195625
ENSG00000184640	17	SEPT9	75276651	75496678
ENSG00000264060	17	MIR4316	75393066	75393136
ENSG00000238898	17	RNU1-80P	75916180	75916340
ENSG00000078687	17	TNRC6C	76000249	76104916
ENSG00000267463	17	UBE2V2P2	76062339	76062842
ENSG00000238658	17	RNU6-625P	76063028	76063134
ENSG00000204282	17	TNRC6C-AS1	76103479	76107880
ENSG00000141524	17	TMC6	76106539	76128488
ENSG00000167895	17	TMC8	76126851	76139049
ENSG00000187997	17	C17orf99	76142434	76162258
ENSG00000267679	17	EIF5AP2	76153484	76155216
ENSG00000108639	17	SYNGR2	76164639	76169608
ENSG00000167900	17	TK1	76170160	76183314
ENSG00000183077	17	AFMID	76183398	76203782
ENSG00000089685	17	BIRC5	76210267	76221717
ENSG00000204278	17	TMEM235	76227391	76237068
ENSG00000267676	17	THA1P	76244574	76250497
ENSG00000184557	17	SOCS3	76352864	76356158
ENSG00000243870	17	RN7SL236P	76366935	76367216
ENSG00000087157	17	PGS1	76374721	76421195
ENSG00000187775	17	DNAH17	76419778	76573476
ENSG00000268470	17	DNAH17-AS1	76494911	76499138
ENSG00000243426	17	RN7SL454P	76528875	76529137
ENSG00000108669	17	CYTH1	76670130	76778379
ENSG00000252391	17	RNU6-638P	76692776	76692879
ENSG00000055483	17	USP36	76783463	76837523
ENSG00000267355	17	RPL9P29	76842035	76842950
ENSG00000035862	17	TIMP2	76849059	76921469
ENSG00000108679	17	LGALS3BP	76967320	76976191
ENSG00000171302	17	CANT1	76987799	77005949
ENSG00000265096	17	C1QTNF1-AS1	77015291	77023737
ENSG00000173918	17	C1QTNF1	77018896	77045870
ENSG00000167280	17	ENGASE	77071021	77084681
ENSG00000167281	17	RBFOX3	77085427	77613550
ENSG00000266665	17	MIR4739	77680985	77681058
ENSG00000182156	17	ENPP7	77704681	77716021
ENSG00000173894	17	CBX2	77751931	77761782
ENSG00000141570	17	CBX8	77765931	77775482
ENSG00000141582	17	CBX4	77806955	77813228
ENSG00000167291	17	TBC1D16	77906142	78009647
ENSG00000141519	17	CCDC40	78010435	78074412
ENSG00000171298	17	GAA	78075355	78093678
ENSG00000141543	17	EIF4A3	78109013	78120982
ENSG00000141527	17	CARD14	78143791	78183130
ENSG00000181523	17	SGSH	78180515	78194722
ENSG00000181045	17	SLC26A11	78193498	78227299
ENSG00000173821	17	RNF213	78234665	78372586
ENSG00000173818	17	ENDOV	78388965	78411886
ENSG00000264961	17	MIR4730	78393218	78393293
ENSG00000171246	17	NPTX1	78440948	78451643
ENSG00000213128	17	RPL32P31	78516003	78516405
ENSG00000141564	17	RPTOR	78518619	78940171
ENSG00000232083	17	RPL31P7	78576349	78576741
ENSG00000240270	17	RPL12P37	78950254	78950748
ENSG00000176108	17	CHMP6	78965398	78983317
ENSG00000226137	17	BAIAP2-AS1	79002933	79008501
ENSG00000175866	17	BAIAP2	79008948	79091232
ENSG00000181409	17	AATK	79091095	79139877
ENSG00000207736	17	MIR657	79099076	79099173
ENSG00000211563	17	MIR3065	79099677	79099755
ENSG00000211563	17	MIR338	79099677	79099755
ENSG00000221025	17	MIR1250	79106996	79107108
ENSG00000225180	17	AATK-AS1	79139307	79156964
ENSG00000141577	17	AZI1	79163393	79196799
ENSG00000167302	17	ENTHD2	79202077	79212891
ENSG00000224877	17	C17orf89	79213039	79215081
ENSG00000157637	17	SLC38A10	79218800	79269347
ENSG00000185168	17	LINC00482	79277571	79283048
ENSG00000185332	17	TMEM105	79285074	79304474
ENSG00000266392	17	MIR4740	79374516	79374578
ENSG00000266189	17	MIR3186	79418130	79418214
ENSG00000184009	17	ACTG1	79476997	79490873
ENSG00000186765	17	FSCN2	79495422	79504156
ENSG00000185504	17	C17orf70	79506911	79520987
ENSG00000182446	17	NPLOC4	79523913	79615495
ENSG00000182612	17	TSPAN10	79604197	79615779
ENSG00000185527	17	PDE6G	79617489	79630142
ENSG00000204237	17	OXLD1	79632066	79633665
ENSG00000185298	17	CCDC137	79633394	79640934
ENSG00000214087	17	ARL16	79648204	79650954
ENSG00000185359	17	HGS	79650356	79670168
ENSG00000262814	17	MRPL12	79670387	79674556
ENSG00000183048	17	SLC25A10	79670404	79688042
ENSG00000215644	17	GCGR	79762008	79771889
ENSG00000225663	17	FAM195B	79780287	79791178
ENSG00000182676	17	PPP1R27	79791368	79792926
ENSG00000185624	17	P4HB	79801035	79818570
ENSG00000141522	17	ARHGDIA	79825597	79829282
ENSG00000183684	17	ALYREF	79845713	79849462
ENSG00000141552	17	ANAPC11	79848666	79858867
ENSG00000183979	17	NPB	79858621	79860781
ENSG00000185813	17	PCYT2	79858841	79869340
ENSG00000187531	17	SIRT7	79869815	79879199
ENSG00000197063	17	MAFG	79876146	79885590
ENSG00000265688	17	MAFG-AS1	79885705	79888629
ENSG00000183010	17	PYCR1	79890260	79900288
ENSG00000185105	17	MYADML2	79897521	79905109
ENSG00000185269	17	NOTUM	79910388	79919716
ENSG00000169696	17	ASPSCR1	79934683	79975282
ENSG00000169689	17	STRA13	79976578	79981983
ENSG00000169683	17	LRRC45	79981178	79989027
ENSG00000169750	17	RAC3	79989500	79992080
ENSG00000169738	17	DCXR	79993012	79995608
ENSG00000169733	17	RFNG	80005778	80009707
ENSG00000169727	17	GPS1	80008567	80015346
ENSG00000169718	17	DUS1L	80015382	80023763
ENSG00000169710	17	FASN	80036214	80056208
ENSG00000176155	17	CCDC57	80059336	80170706
ENSG00000141526	17	SLC16A3	80186273	80219005
ENSG00000141551	17	CSNK1D	80196899	80231607
ENSG00000173762	17	CD7	80272744	80275478
ENSG00000141574	17	SECTM1	80278900	80291950
ENSG00000182459	17	TEX19	80317123	80321652
ENSG00000181408	17	UTS2R	80332153	80333462
ENSG00000181396	17	OGFOD3	80347099	80376513
ENSG00000169660	17	HEXDC	80376194	80400521
ENSG00000178927	17	C17orf62	80400465	80408705
ENSG00000141562	17	NARF	80416056	80448413
ENSG00000266236	17	NARF-IT1	80439974	80441264
ENSG00000141568	17	FOXK2	80477589	80602538
ENSG00000141580	17	WDR45B	80572438	80606429
ENSG00000141542	17	RAB40B	80612849	80656604
ENSG00000266107	17	MIR4525	80626109	80626183
ENSG00000141560	17	FN3KRP	80674559	80688204
ENSG00000167363	17	FN3K	80693451	80709073
ENSG00000141556	17	TBCD	80709940	80900724
ENSG00000141579	17	ZNF750	80787311	80798454
ENSG00000175711	17	B3GNTL1	80900031	81009686
ENSG00000176845	17	METRNL	81037567	81052864
ENSG00000262081	18	IL9RP4	80140	88570
ENSG00000263006	18	ROCK1P1	109065	122219
ENSG00000101557	18	USP14	158383	214629
ENSG00000079134	18	THOC1	214520	268050
ENSG00000158270	18	COLEC12	319361	500722
ENSG00000177143	18	CETN1	580367	581524
ENSG00000222174	18	RN7SKP146	586517	586850
ENSG00000079101	18	CLUL1	596988	650334
ENSG00000176912	18	C18orf56	641320	658340
ENSG00000176890	18	TYMS	657604	673578
ENSG00000132199	18	ENOSF1	670324	712676
ENSG00000176105	18	YES1	721588	812547
ENSG00000206687	18	RNU1-109P	797990	798136
ENSG00000141433	18	ADCYAP1	904944	912173
ENSG00000266251	18	COX6CP3	1176791	1177013
ENSG00000132204	18	LINC00470	1254384	1408345
ENSG00000199197	18	RN7SKP72	1323795	1324086
ENSG00000101574	18	METTL4	2537524	2571508
ENSG00000080986	18	NDC80	2571510	2616634
ENSG00000235422	18	KATNBL1P3	2593673	2594912
ENSG00000200875	18	RNU6-340P	2649760	2649866
ENSG00000266405	18	CBX3P2	2652169	2655394
ENSG00000101596	18	SMCHD1	2655737	2805015
ENSG00000132205	18	EMILIN2	2847028	2915991
ENSG00000101577	18	LPIN2	2916992	3013313
ENSG00000101605	18	MYOM1	3066805	3220106
ENSG00000252353	18	RNU7-25P	3093566	3093627
ENSG00000101608	18	MYL12A	3247479	3256234
ENSG00000118680	18	MYL12B	3261907	3278282
ENSG00000240364	18	RPL31P59	3377914	3378245
ENSG00000265243	18	IGLJCOR18	3394887	3395310
ENSG00000243720	18	RPL21P127	3406340	3406816
ENSG00000177426	18	TGIF1	3411606	3458409
ENSG00000170579	18	DLGAP1	3496030	4455335
ENSG00000241223	18	RN7SL39P	3571214	3571509
ENSG00000177337	18	DLGAP1-AS1	3593730	3598350
ENSG00000262001	18	DLGAP1-AS2	3602998	3608334
ENSG00000263724	18	DLGAP1-AS3	3878180	3897069
ENSG00000207278	18	RNU6-831P	3894699	3894805
ENSG00000263878	18	DLGAP1-AS4	3962353	4013943
ENSG00000250933	18	GAPDHP66	3977649	3978615
ENSG00000261520	18	DLGAP1-AS5	4264602	4295405
ENSG00000264775	18	PPIAP14	5002758	5003253
ENSG00000231824	18	C18orf42	5145284	5197502
ENSG00000263753	18	LINC00667	5232875	5246507
ENSG00000264575	18	LINC00526	5236723	5238597
ENSG00000198081	18	ZBTB14	5289018	5297052
ENSG00000082397	18	EPB41L3	5392383	5630699
ENSG00000272380	18	MIR3976	5840694	5840832
ENSG00000206432	18	TMEM200C	5882071	5895954
ENSG00000154655	18	L3MBTL4	5954705	6415236
ENSG00000200637	18	RNU5F-3P	6017722	6017838
ENSG00000265628	18	RN7SL723P	6437063	6437337
ENSG00000199272	18	RNU6-349P	6454961	6455067
ENSG00000235552	18	RPL6P27	6462143	6463014
ENSG00000265944	18	C18orf64	6511415	6590652
ENSG00000243591	18	RN7SL282P	6601539	6601834
ENSG00000088756	18	ARHGAP28	6729717	6915715
ENSG00000265933	18	LINC00668	6919495	6929965
ENSG00000264127	18	SCML2P1	6926943	6928209
ENSG00000251897	18	RNU6-916P	6936911	6937019
ENSG00000101680	18	LAMA1	6941743	7117813
ENSG00000265890	18	RN7SL537P	6972707	6972988
ENSG00000263716	18	SLC25A51P2	7134930	7135818
ENSG00000206422	18	LRRC30	7231123	7232045
ENSG00000173482	18	PTPRM	7566780	8406859
ENSG00000266613	18	RFWD2P1	8412127	8414302
ENSG00000242985	18	RN7SL50P	8471829	8472124
ENSG00000229442	18	THEMIS3P	8486995	8513847
ENSG00000225212	18	AKR1B1P6	8545633	8546815
ENSG00000206418	18	RAB12	8609443	8639379
ENSG00000168502	18	SOGA2	8705659	8832776
ENSG00000242058	18	RPS4XP19	9020027	9020762
ENSG00000178127	18	NDUFV2	9102628	9134343
ENSG00000101745	18	ANKRD12	9136226	9285983
ENSG00000128791	18	TWSG1	9334765	9402418
ENSG00000017797	18	RALBP1	9475007	9538114
ENSG00000251994	18	RNU2-27P	9518117	9518258
ENSG00000154845	18	PPP4R1	9546789	9615238
ENSG00000212572	18	RNU6-903P	9617962	9618070
ENSG00000264644	18	KRT18P8	9678245	9679490
ENSG00000168461	18	RAB31	9708162	9862548
ENSG00000242651	18	RN7SL862P	9830329	9830624
ENSG00000252680	18	RNA5SP449	9844714	9844843
ENSG00000265564	18	PIGPP4	9880577	9880883
ENSG00000168454	18	TXNDC2	9885763	9889272
ENSG00000101558	18	VAPA	9913999	9960018
ENSG00000223138	18	RNA5SP450	9923917	9924018
ENSG00000154856	18	APCDD1	10454625	10489945
ENSG00000134265	18	NAPG	10525902	10552758
ENSG00000264311	18	CCDC58P1	10623873	10624302
ENSG00000265038	18	PMM2P1	10636667	10637396
ENSG00000154864	18	PIEZO2	10666480	11148587
ENSG00000257513	18	NPIPB1P	11619508	11639698
ENSG00000141404	18	GNAL	11688955	11885684
ENSG00000255112	18	CHMP1B	11851395	11854448
ENSG00000154889	18	MPPE1	11882621	11909222
ENSG00000141401	18	IMPA2	11981024	12030876
ENSG00000181626	18	ANKRD62	12093852	12129748
ENSG00000200827	18	RNU6-324P	12098426	12098531
ENSG00000267076	18	CCDC58P3	12211377	12211806
